id,created_at,tweet_id,username,fullname,followers,location,text,retweet_count,favorite_count,clasificacion
370,2017-03-15 9:11:02,"8,42E+31",@almacerdaf,Alma Cerda,,,Actual concepto de feminicidio justifica inoperancia de la autoridad,0,0,opinion
371,2017-03-15 9:06:59,"8,42E+31",@eldiarioInt,eldiarioInt,,,"El calvario de los refugiados en la UE, los vibradores espía y el fichaje de un jugador condenado por feminicidio.",2,0,opinion
372,2017-03-15 9:00:13,"8,42E+31",@feminicidio,Feminicidio·net,,,"#Guatemala: ""El Estado destina pocos recursos para la educación, salud, recreación y desarrollo humano""
#FueElEstado",7,3,opinion
373,2017-03-15 8:57:50,"8,42E+31",@taxicba,TaxiCba ®,,,"Madre desalmada deja a sus cinco hijos a la deriva, por #Indignante #Hdp #NiUnaMenos ?",3,0,opinion
374,2017-03-15 8:31:11,"8,42E+31",@CDDEspana,CDD-España,,,Hoy 15M dos citas importantes 12hs Embajada Guatemala y 20hs plaza T.De Molina #Feminicidio #FueElEstado #Guatemala,18,12,opinion
375,2017-03-15 8:30:20,"8,42E+30",@feminicidio,Feminicidio·net,,,Se entrega tras agredir con un cuchillo a su exyerno en Ermua,3,1,opinion
376,2017-03-15 8:00:21,"8,42E+31",@feminicidio,Feminicidio·net,,,"#Barcelona: Mujer embarazada evoluciona favorablemente tras ser apuñalada por su pareja
#ViolenciaMachista",19,11,opinion
377,2017-03-15 8:00:00,"8,42E+31",@OngCavas,ONG C.A.V.A.S,,,#Feminicidio @CDDEspana @FondoCalala @AIETIcomunica @Marcha7Nmadrid @entrepobles @RedLatinas @mujeresdeguate @consejomujeres y más #ong,8,7,opinion
378,2017-03-15 7:56:23,"8,42E+31",@OlgaAbadGil,Olga Abad Gil,,,Hoy #Madrid #Vivasnosqueremos @mveronicacb @SayitaSol @lidiaucher @LlamarseRaffa @milenteinformac @CoordiONGD @alcojor @Carrocombate,3,1,opinion
379,2017-03-15 7:53:48,"8,42E+31",@entrepobles,Entrepbs/Herriarte,,,"#Madrid HOY 20h Vigilia x las niñas asesinadas #Guatemala
#FueElEstado #VivasNosQueremos",3,3,opinion
380,2017-03-15 7:47:05,"8,42E+31",@NuriaCSopena,Nuria Coronado,,,Hoy hay que estar acompañando a todas las mujeres de #Guatemala. En especial a #NiñasDeGuatemala. Hoy hay que decir basta a su #feminicidio,0,1,opinion
381,2017-03-15 7:39:16,"8,42E+31",@AIETIcomunica,AIETI,,,Hoy dos citas para pedir #Justicia #Feminicidio #FueElEstado,3,2,opinion
382,2017-03-15 7:30:12,"8,42E+31",@feminicidio,Feminicidio·net,,,La mujer fue brutalmente violada por su pareja en un descampado en 2013. Intentó que retirara la denuncia por 4000€,59,30,opinion
383,2017-03-15 6:53:24,"8,42E+31",@MCpoolgian,Gian Pool Pereira,,,"no es feminicidio, es HO MI CI DIO, chavista inculta.",0,0,opinion
384,2017-03-15 6:51:03,"8,42E+30",@VR_Brannigan,V. R. Brannigan,,,Indignación en Brasil por el equipo que ha fichado a un jugador condenado por feminicidio vía @eldiarioInt,0,0,opinion
385,2017-03-15 6:27:28,"8,42E+31",@javiervaldezs,Javier Valdez,,,#NiUnaMenos @ledyzuniga Este 2 de abril todos vamos a votar por la vida @Lenin Presidente,122,19,opinion
386,2017-03-15 6:21:42,"8,42E+31",@ciudaddemujeres,ciudaddemujeres,,,Indignación en Brasil por el equipo que ha fichado a un jugador condenado por feminicidio vía @eldiarioInt,1,1,opinion
387,2017-03-15 6:03:08,"8,42E+31",@MIA_HCF,MIA Guatemala,,,Ejemplo de la impunidad que gocen los atletas profesionales cuando perpetran violencia domestica/feminicidio:,0,0,opinion
388,2017-03-15 5:36:05,"8,42E+31",@IFeelMica,Ariadna*,,,"sí,pero para todo hay un límite! Después vamos y levantamos el cartel de #NiUnaMenos. Respetemosno entre nosotras",0,0,opinion
389,2017-03-15 5:21:10,"8,42E+31",@EosNoticiasSLP,EosNoticiasSLP,,,Investiga la PGJE presunto feminicidio en Ahualulco - EosNoticias:,0,0,opinion
390,2017-03-15 5:20:20,"8,42E+31",@EosNoticiasSLP,EosNoticiasSLP,,,Madres de víctimas de feminicidio exigen justicia y castigo a autoridades omisas - EosNoticias:,0,0,opinion
391,2017-03-15 5:08:26,"8,42E+31",@valink,Olinka Solórzano,,,"3.mismos problemas, pero en diferente época, con diferentes aristas, pero siempre imperando la violencia de género #NiUnaMenos #Guatemala",0,0,opinion
392,2017-03-15 5:08:00,"8,42E+31",@gvamericalatina,GlobalVoicesAmericas,,,"#Feminicidio en #México, entre lentejuelas y esperanzas",0,0,opinion
393,2017-03-15 5:05:42,"8,42E+31",@mochi733,JUAN CARLOS OLIVA,,,Feminicidio en Ahualulco; mujer fue estrangulada,0,0,opinion
394,2017-03-15 5:04:18,"8,42E+31",@Celinuchis90,Celine Signoret W,,,"#Argentina muere una mujer cada 30 horas solo por ser mujer."" #feminicidio",0,0,opinion
395,2017-03-15 4:57:23,"8,42E+31",@AbbadieAnna,Ann,,,Fui gravemente agredida por una pandilla de mosquitos. #niunamenos,0,1,opinion
396,2017-03-15 4:49:58,"8,42E+30",@CanalAntigua,Canal Antigua,,,Portero brasileño condenado por feminicidio tiene nuevo club y volverá a jugar:,0,1,opinion
397,2017-03-15 4:45:40,"8,42E+31",@VidayRevo2017,Vida&Revolución,,,No más #ViolenciaIntrafamiliar ! En el barrio Trinidad de Dios nos comprometemos y junto a @ledyzuniga y @BachitaVicuna decimos #NiUnaMenos,219,8,opinion
398,2017-03-15 4:40:10,"8,42E+30",@Beakstry,Beatriz Calvo,,,@SariBarcos Que vergüenza q lo inviten a opinar.... es como que Barreda opine sobre #NiUnaMenos. Impresentable #Anibal Ibarra,0,2,opinion
399,2017-03-15 4:13:05,"8,42E+31",@yami_rodri_,Yami Rodriguez,,,Actual concepto de feminicidio justifica inoperancia de la autoridad,0,0,opinion
400,2017-03-15 4:07:20,"8,42E+31",@Lapb77,Iquiquemiparaiso,,,Sigue el abuso es asqueroso! #NiUnaMenos,0,0,opinion
401,2017-03-15 4:04:11,"8,42E+31",@barbarapilar91,barbara,,,hago lo mismo :'( no veo más como mujeres se denigran después veo el #niunamenos,1,1,opinion
402,2017-03-15 4:00:01,"8,42E+31",@Aficion_Sports,Afición Sports,,,"Arquero brasileño condenado por feminicidio, presentado por su nuevo club",0,0,opinion
403,2017-03-15 3:58:51,"8,42E+31",@LiliRenzetti,#VivasNosQueremos,,,"#VivasNosQueremos @Mama_en_linea Pedimos legislación, para q no salgan transito y perpetua a todos los abusadores.",0,0,opinion
404,2017-03-15 3:57:40,"8,42E+31",@ledyzuniga,Ledy Zúñiga Rocha,,,Labor preventiva inicia en barrios con campañas dirigidas a lideresas dispuestas a romper el silencio #NiUnaMenos #ConLeninLoLograremos,336,30,opinion
405,2017-03-15 3:56:35,"8,42E+31",@ldelacruzortega,Lourdes,,,Sin tregua y sin descanso #PaseDeLista1Al43 #NoALeyGolpista #LiberenaMireles #NiUnaMenos @epigmenioibarra #VivasNosQueremos,65,31,opinion
406,2017-03-15 3:48:51,"8,42E+31",@diphlleia,ㅤ,,,Ahora en clase de Realidad Nacional una compañera dijo que algunas mujeres que fueron víctimas de feminicidio se lo buscaron AMIGA XFAVOR,0,0,opinion
407,2017-03-15 3:47:56,"8,42E+31",@26_xeomara,[28/12/92] CRITIKA!,,,"""NIUNAMENOS""PO OEE #HogarDulceHogar #IdiotaPeroNoCornuda",0,1,opinion
408,2017-03-15 3:40:40,"8,42E+31",@guille_bar,Guille Bar,,,#HogarDulceHogar deberían de ser el #Logo de #niunamenos,0,0,opinion
409,2017-03-15 3:26:38,"8,42E+31",@CONSUMEAZUCAR,JOSE LUIS LOPEZ CAMA,,,/ El feminicidio en #Veracruz en su máxima expresión.,0,0,opinion
410,2017-03-15 3:22:03,"8,42E+31",@antiguasports,Antigua Sports,,,Portero brasileño condenado por feminicidio tiene nuevo club y volverá a jugar.,1,2,opinion
411,2017-03-15 3:20:49,"8,42E+31",@rev24_,rêv*҉ ..n,,,"#8M #DíaDeLaMujer
#NosotrasParamos
#NonUnaDiMeno #NiUnaMenos
Las mujeres cubanas ¿paramos?
 
via @Desinformemonos",4,2,opinion
412,2017-03-15 3:20:37,"8,42E+31",@MCTaquitos,"Jones, Nebraska",,,No es feminicidio si la matas con una sobredosis de ternura,6,6,opinion
414,2017-03-15 3:12:53,"8,42E+31",@Fosforos_,Diestreichhölzer,,,quiero ver salir a quejarse ahora a los pelotudos que criticaban el niunamenos,0,1,opinion
415,2017-03-15 3:12:43,"8,42E+31",@elsolquilmes,Diario EL SOL,,,Doble feminicidio: Liberaron al único detenido - Diario El Sol,0,0,opinion
416,2017-03-15 3:04:13,"8,42E+31",@cfaundar,Carlos Andrés.,,,Esas mujeres q trabajan en Show de goles tb vn a ls marchas d #NiUnaMenos o #IgualdadDeGenero ?? Pq ls tratan como objeto cn todas ss letras,0,0,opinion
418,2017-03-15 2:58:29,"8,42E+31",@SondaRed,Sonda Red,,,LAS AUTORIDADES DE LA PROCURADURÍA DEBEN INTEGRAR LA INVESTIGACIÓN EN CASOS DE FEMINICIDIO EN TAMUÍN.,0,0,opinion
419,2017-03-15 2:58:00,"8,42E+31",@lsalotto,Luciano Salotto,,,"Si después prenden fuego la catedral con feligreses y todo adentro, no rompan los huevos #NiUnaMenos",0,0,opinion
420,2017-03-15 2:55:59,"8,42E+31",@Soy_Arguello,P∆Ü 🌸,,,"En 2016, al menos 49 mujeres fueron víctimas de feminicidio en el país Cuantas mas ?",0,0,opinion
421,2017-03-15 2:54:51,"8,42E+31",@Rocio_BsAs,Zu,,,#AnimalesSueltos @fantinofantino callá a ese tarado de feinmann porque sos el q permite el maltrato de genero en tu programa. #NiUnaMenos,0,1,opinion
423,2017-03-15 2:49:40,"8,42E+31",@Guillo_eOk,Guillo,,,Mujeres que tratan a una mujer de prostituta y después hablan de violencia de género y se cuelgan el cartel de #NiUnaMenos #Increible,0,4,opinion
424,2017-03-15 2:48:32,"8,42E+30",@soyingridbeck,Ingrid Beck,,,Total normalidad. #NiUnaMenos,15,30,opinion
425,2017-03-15 2:41:08,"8,42E+31",@EliHQ,Eliana Hernández,,,"#Lamujerdelanimal @SenalColombia Gracias @VictorGaviria_ ""el cine tiene que servir para contar estas cosas"" #VivasNosQueremos @RutaPacificaM",3,4,opinion
426,2017-03-15 2:40:41,"8,42E+31",@feminopraxis,Feminopraxis,,,"15-03-17 ¡Exigimos #SentenciaEjemplar! #JusticiaParaImeldaVirgen #JusticiaParaTodas No fue parricidio, fue #Feminicidio #Jalisco #NiUnaMás",1,0,opinion
427,2017-03-15 2:38:35,"8,42E+31",@miguelgvra,MiguelAntonioGuevara,,,"""Feminicidio infantil y Estado de in-seguridad"" desde @estherpinedag Porque la tarea es hacer de la indignación una voluntad extendida.",0,0,opinion
428,2017-03-15 2:33:54,"8,42E+31",@MrSebastianMora,Sebastian Mora,,,"jajaja si tanto envidian las paritarias de las meretrices, cambiense de rubro chiquis #NiUnaMenos",0,1,opinion
429,2017-03-15 2:31:57,"8,42E+31",@mariadvillanuev,Mariadela Villanueva,,,En España donde el feminicidio es pan de cada día expulsan a musulmanas de fábricas por usar velo. Mundo al revés...,0,0,opinion
430,2017-03-15 2:31:50,"8,42E+31",@golcar1,Golcar Rojas,,,"Argentina, pionera en la lucha de género al grito de #NiUnaMenos; por Macarena Gagliardi",0,0,opinion
431,2017-03-15 2:30:32,"8,42E+31",@WeVieja,FACU,,,Vieron que a mi me encanta pelear pero ahora ni ganas porque seguro salen con que soy re machista y me mandan un #niunamenos,0,0,opinion
432,2017-03-15 2:29:30,"8,42E+31",@martascopio,Marta García Terán,,,"Quiero escribir y no puedo ""No es solo que nos quemen, nos violen, nos agredan..."" #NiUnaMenos #FeminismoOBarbarie",0,1,opinion
433,2017-03-15 2:25:32,"8,42E+31",@KaryMolina__,Soy Kary ✌,,,#PerdonaNuestrosPecados aaaaah no po!!! Paren la weá!!! Me excité!!!! Ctm!!!! Vio al curaaaaaaa !! Maraca de mierda!!! #NiunaMenos,3,2,opinion
434,2017-03-15 2:21:30,"8,42E+31",@LopezrSalvador,Salvador López Ramír,,,Eruviel Avila: #JusticiaParaXochitl Víctima de #violenciasexual y sobreviviente de #feminicidio. ... vía @Change_Mex,0,0,opinion
435,2017-03-15 2:19:07,"8,42E+31",@VivianaRendonC,🎈,,,mucho colombiano muerto en Argentina y mucho feminicidio en la plata .,1,0,opinion
436,2017-03-15 2:15:55,"8,42E+30",@slencontacto,San Luis en Contacto,,,"Las autoridades encargadas de la investigación de los casos de feminicidio en Tamuín, ... -",0,0,opinion
437,2017-03-15 2:15:11,"8,42E+31",@AGAPE_ORG_MX,AGAPE,,,ONU Mujeres: #FEMINICIDIO es la punta del iceberg mas dolorosa/indignante de toda una cadena de actos de violencia/impunidad.,3,1,opinion
438,2017-03-15 2:08:25,"8,42E+31",@Teresa0176,Teresa María Ramírez,,,"@LxsDelAquelarre saludos, gracias por seguirme , #VivasNosQueremos",1,1,opinion
439,2017-03-15 2:06:39,"8,42E+31",@sste7,sandra t e,,,"#NABILA, #NiUnaMenos : Clarísima Judith Butler, ""El Género en Disputa"", El feminismo y la subversión de la identidad,",1,0,opinion
440,2017-03-15 2:05:18,"8,42E+31",@AnneFrankONG,Anne Frank ONG,,,¡Informativo Anne Frank está disponible! #feminicidio #crónica,0,0,opinion
441,2017-03-15 2:04:33,"8,42E+31",@echeverrialavin,Josefa Echeverría,,,"Cuándo estuve en Coyahique, la gente tendía a justificar al marido de la Nabila Rifo por la mala fama que ella tenía 
#machismo #NiUnaMenos",4,3,opinion
442,2017-03-15 2:01:09,"8,42E+31",@mariafescalante,María Félix,,,"La tragedia de Las Niñas de Guatemala, hoy en #niunamenos de @lydicar .",0,0,opinion
443,2017-03-15 2:00:00,"8,42E+31",@SoyBuhola,Buholá,,,#Brasil Arquero condenado por feminicidio volverá a las canchas,0,0,opinion
444,2017-03-15 1:50:21,"8,42E+31",@Lucas_Mulena,lucas,,,ah claro pero si la hacen ustedes se llama #niunamenos que asco me da la sociedad feminista de hoy en dia,1,23,opinion
445,2017-03-15 1:49:17,"8,42E+31",@SofiaaYsk99,♕JENNIFER♕,,,Si te pega no te ama amiga. #Niunamenos,1,0,opinion
446,2017-03-15 1:45:26,"8,42E+31",@notastec,Notastec,,,Feminicídio: Projeto silencia musicas com nomes de mulheres,0,0,opinion
448,2017-03-15 1:37:01,"8,42E+31",@emsavalles,emsavalles,,,Investiga la PGJE presunto feminicidio en Ahualulco #emsavalles #Policia,1,0,opinion
449,2017-03-15 1:32:19,"8,42E+31",@MarioLGraham,DODGERO y TAMBERO,,,"#ActoCGT kilombo, #NiUnaMenos kilombo, #ParoDeLaMujer Kilombo, #RecitaldelIndio Kilombo. Nunca nada va a terminar bien en este país?",0,0,opinion
450,2017-03-15 1:31:40,"8,42E+31",@paolespinoza,yo 🤗,,,Que gran verdad de @TheRealLarryMoe Donde están las organizadoras de #NiUnaMenos en estos casos @Mega @DoblTentacionCL,0,1,opinion
451,2017-03-15 1:29:31,"8,42E+31",@Pavlo_Ro,Verstimmt,,,Saludos... suerte en todo...,0,0,opinion
452,2017-03-15 1:20:31,"8,42E+31",@OtiliaGSanchezC,Otilia Sanchez,,,"Mensaje brutal, negligencia en casos de feminicidio: Patricia Olamendi",0,0,opinion
453,2017-03-15 1:19:38,"8,42E+31",@Quadratin_Edomx,Quadratin Edomex,,,Hombre mata a su esposa a martillazos en #Neza #feminicidio,1,0,opinion
454,2017-03-15 1:16:25,"8,42E+31",@AgustinPisani,Bienvenida Argentina,,,"El #NiUnaMenos no me importa
Pero a vos no se te cae un argumento, ni con ciruelas @crankreturn @NanNFC @diegobranca @deboraplager",0,1,opinion
455,2017-03-15 1:08:33,"8,42E+31",@estherpinedag,Esther Pineda G,,,Feminicidio infantil y Estado de in-seguridad - Noticias Uruguay LARED21,0,0,opinion
457,2017-03-15 1:07:54,"8,42E+31",@MaDaSaCe,Daniela Sanchez C.,,,#Rocío visitó el #MMO porque #VivasNosQueremos #NiUnaMenos #EstamosContigoLenin @LasManuelasEc #LaMisionContinua,112,16,opinion
458,2017-03-15 1:07:31,"8,42E+31",@Laura20454,Laura Sosa,,,Feminicidio puede definirse como el asesinato d niñas y mujeres como consecuencia d la discriminac x razons d género,0,0,opinion
459,2017-03-15 1:06:33,"8,42E+31",@estherpinedag,Esther Pineda G,,,#Guatemala Feminicidio infantil y Estado de in-seguridad,0,0,opinion
460,2017-03-15 1:05:33,"8,42E+31",@Pavlo_Ro,Verstimmt,,,Acabo de ver tu perfil... disculpa por hacerte perder tiempo... Suerte en tu vida,0,0,opinion
461,2017-03-15 1:02:37,"8,42E+31",@Pavlo_Ro,Verstimmt,,,"El solo hecho que pongas ""Feminazi"" ya no da para reflexion",0,0,opinion
462,2017-03-15 1:00:43,"8,42E+31",@Pavlo_Ro,Verstimmt,,,A esto es lo que yo llamo hacer polémica de la nada... Altura de miras por favor...,0,0,opinion
463,2017-03-15 0:59:48,"8,42E+31",@BechitoSud,🎋 🍃Bₑcₕᵢₜₒ 🍃 🎋,,,@idealista_ciego @AlbertoMayol @NiUnaMenos_ @eldemocratacl Y que dijeron las #Feminazis de esta atrocidad,4,3,opinion
464,2017-03-15 0:58:35,"8,42E+31",@CiroLBDT,Mandinga,,,niunamenos jajajajaja o unamas jajajaja,0,2,opinion
465,2017-03-15 0:57:49,"8,42E+31",@MIA_HCF,MIA Guatemala,,,"!AUDIOS: Una policía le dijo a las niñas que se aguantaran el fuego"" -- #FueElEstado #NiUnaMenos",0,0,opinion
466,2017-03-15 0:56:33,"8,42E+31",@verito63,veritohermosa 🗿,,,@AlbertoMayol habla de las mujeres como si fuéramos un producto de consumo ¿que dicen las #Feminazis ahora? @NiUnaMenos_ @eldemocratacl,10,4,opinion
467,2017-03-15 0:55:51,"8,42E+31",@MaDaSaCe,Daniela Sanchez C.,,,En @RadioOvacion dialogando con mujeres de la provincia de #ElOro #EcuadorYaCambio #LeninPresidente #YoSoyFeminista #NiUnaMenos,2,5,opinion
468,2017-03-15 0:50:09,"8,42E+31",@pinedarosalva,Rosalva Pineda,,,"Galeano, síntesis poética del feminicidio",0,0,opinion
469,2017-03-15 0:47:13,"8,42E+31",@CapriSandra,San,,,2017 y parece q ciertos medios relativizan brutal agresión por supuesto historial íntimo-laboral de Nabila Rifo. ¿#NiUnaMenos c/letra chica?,4,3,opinion
470,2017-03-15 0:45:06,"8,42E+31",@DiarioExtraEc,Diario Extra,,,#NiUnaMenos La dolorosa despedida de las 40 niñas muertas en #Guatemala,0,1,opinion
471,2017-03-15 0:42:04,"8,42E+31",@Damian_Toorres,damian,,,como podes ponerle limón? #NiUnaMenos,0,1,opinion
472,2017-03-15 0:40:48,"8,42E+31",@JanineBergoeing,Janine Bergoeing,,,Treinta años de cárcel!!!! Yo le daría cadena perpetua. #NiUnaMenos,1,2,opinion
473,2017-03-15 0:37:33,"8,42E+31",@christinarey_,Christina 🌙,,,Tenemos que pedir justicia. Este es el altar que hicimos para que todo la escuela sepa lo que occurio. #NiUnaMenos :(,0,1,opinion
474,2017-03-15 0:32:53,"8,42E+31",@E1Explicacion,#ExijoUnaExplicación,,,"Miércoles/14hr/ @MiRadiols 

Panel:
@liaalvarado (NiUnaMenos)
Andres Hurtado (IPP-UCN)

Tema: Participación ciudadana.

Conduce: @Danyhenrie",2,2,opinion
476,2017-03-15 0:24:55,"8,42E+31",@QuirogaBenja,benja quiroga,,,#Niunamenos,0,0,opinion
477,2017-03-15 0:24:52,"8,42E+31",@mayravargas01,Mayra Vargas,,,Mal y tarde señores @PGNguatemala #FueElEstado #NiUnaMenos #TragediaEnHogarSeguro,0,0,opinion
478,2017-03-15 0:19:16,"8,42E+31",@daniel_e71,Perseo!!,,,Comenzamos con: #AsambleaCostituyente luego #NOMasAFP posteriormente #NiUnaMenos y ahora #Estacionamientos el chileno y su memoria colectiva,0,0,opinion
479,2017-03-15 0:16:42,"8,42E+31",@Apellinao,Hippie Trasnochado,,,"El caso de #Nabila sólo demuestra que el machismo mata y hace sufrir. No más sufrimiento, no más Nabilas, #NiUnaMenos",3,9,opinion
480,2017-03-15 0:13:23,"8,42E+30",@SoySocialOrg,SoySocial.org,,,"#SheInspiresMe
#EllaMeInspira
#ShePersisted
#MesDeLaMujer
#WomensMarch
#ActionsMatter
#NiUnaMenos
#Donation",0,1,opinion
481,2017-03-15 0:13:23,"8,42E+31",@Insistir,Julia,,,Indignación en Brasil por el equipo que ha fichado a un jugador condenado por feminicidio vía @eldiarioInt,0,0,opinion
483,2017-03-15 0:12:10,"8,42E+31",@jepeal_48,jepeal_48,,,"EDOMEX CHIHUAHUA vergüenza a nivel mundial , campeonas del feminicidio, eso sí maquillado u omitido en medios Chayotes!",1,0,opinion
484,2017-03-15 0:10:36,"8,42E+31",@karina_ralcala,Karina Romero Alcala,,,"Para lograr la #IgualdaDeGénero en el #BoxeoFemenino han tenido que pasar muchos años, sigamos por ese camino #NiUnaMenos",1,6,opinion
485,2017-03-15 0:10:00,"8,42E+31",@CRM_Noticias,CRM Noticias,,,#CRMNoticias INVESTIGA LA PGJE PRESUNTO FEMINICIDIO EN AHUALULCO #SLP,0,0,opinion
486,2017-03-15 0:08:27,"8,42E+31",@Laura20454,Laura Sosa,,,Feminicidio infantil y Estado de in-seguridad - Noticias Uruguay LARED21,0,0,opinion
487,2017-03-15 0:07:06,"8,42E+31",@EstacinW,Estación Wari,,,"MINISTERIO PÚBLICO EXHUMÓ RESTOS DE ABOGADA VICTIMA DE FEMINICIDIO | Estación Wari - Noticias, Opinion Ayacucho",0,0,opinion
488,2017-03-15 0:03:59,"8,42E+31",@14ur1x,14ur1x,,,No te metas con las plataformas porque te organizan una marcha ala #NiUnaMenos,0,2,opinion
489,2017-03-15 0:02:41,"8,42E+31",@fenomenoide,eliana,,,Por qué marchamos #NiUnaMenos,20,36,opinion
490,2017-03-15 0:00:27,"8,42E+30",@prodavinci,Prodavinci,,,"Argentina, pionera en la lucha de género al grito de #NiUnaMenos; por Macarena Gagliardi",6,7,opinion
491,2017-03-15 0:00:01,"8,42E+31",@elqhaydecierto,El Quehaydecierto,,,Con más de 30 testigos buscan acreditar femicidio de mujer atropellada por su pareja en #Caldera @NiUnaMenos_,0,0,opinion
492,2017-03-14 23:56:39,"8,42E+30",@JuezaMalosa,La Jueza Malosa,,,no las encontraron. Huyeron de casa por razones personales. Brenda continúa desaparecida. #NiUnaMenos,1,1,opinion
493,2017-03-14 23:55:59,"8,42E+31",@arttesano,@Arttesano,,,feminicidio.,0,2,opinion
494,2017-03-14 23:51:30,"8,42E+31",@Aficion_Sports,Afición Sports,,,"Arquero brasileño condenado por feminicidio, presentado por su nuevo club",0,0,opinion
495,2017-03-14 23:51:17,"8,42E+31",@otralechuga,lechuga 🍋 🍃,,,LES COMPARTO ---> #NiUnaMenos #ElMachismoMata,1,0,opinion
496,2017-03-14 23:50:49,"8,42E+31",@manuelborbon_,manuel borbon,,,Vinculan a individuo a feminicidio en Ciudad Obregón #SonoraAlaHora vía @sonoraalahora,0,0,opinion
497,2017-03-14 23:47:56,"8,42E+31",@BerthaEsa,Bertha Alvarado,,,un #hogarseguro donde lo único seguro es el nombre #guatemaladeluto #guatemalaestáenllamas #niunamenos,0,0,opinion
498,2017-03-14 23:47:27,"8,42E+31",@PrensaMomento,Periódico Momento,,,Investigan presunto feminicidio en Ahualulco,0,0,opinion
499,2017-03-14 23:47:08,"8,42E+31",@PrensaUy,Prensa Uruguay,,,LR21: Feminicidio infantil y Estado de in-#seguridad: El feminicidio puede definirse como el asesinato de niñas y…,0,0,opinion
500,2017-03-14 23:46:41,"8,42E+31",@ViolenciaObs,Obs. ViolenciaAnimal,,,Nos adherimos al Proyecto AMAR via @VioPet112 @ambulorca #niunamenos @viopet112 #Murcia #animales #riesgo,12,14,opinion
501,2017-03-14 23:44:05,"8,42E+31",@estherpinedag,Esther Pineda G,,,#Feminicidio infantil y Estado de in-seguridad,0,0,opinion
502,2017-03-14 23:43:40,"8,42E+31",@estherpinedag,Esther Pineda G,,,"Artículo especial en mi columna de Lared21 de Uruguay ""Feminicidio infantil y Estado de in-seguridad""",0,0,opinion
503,2017-03-14 23:36:48,"8,42E+31",@caterina_detena,Caterina de Tena,,,"Concentración contra el feminicidio de las niñas de Guatemala. Mañana en Madrid, frente a la Embajada. #FueElEstado vía @Nosolopam",2,1,opinion
504,2017-03-14 23:31:56,"8,42E+31",@Lucia_GI,#NiUnaMenos Lucía,,,"Niñas calcinadas en Guatemala que denunciaban abuso sexual infantil, ya suman 40 las muertes por feminicidio. @jimmymoralesgt debe responder",5,5,opinion
505,2017-03-14 23:31:29,"8,42E+31",@ViajeEnEscoba,Viaje en Escoba,,,Hablando del Feminicidio de niñas en Guatemala @EstacionSur917 @rednosotras @BrujaVolando @Lucia_GI @PaulaDiCarlo,1,3,opinion
506,2017-03-14 23:26:06,"8,42E+31",@IsaSerey,IsaSerey,,,En #pisa hoy vimos lo de #NiUnaMenos #nonunadimeno,5,8,opinion
507,2017-03-14 23:25:04,"8,42E+31",@BigosRocker,Luis Silva ,,,Porque no se molestan por tanta inseguridad y feminicidio en el Estado de México a manos del flamante Eruviel? #LordDespota,1,0,opinion
508,2017-03-14 23:24:24,"8,42E+31",@Camila5hILY,Chiara 👑,,,@laurenfirst @biebz5hlmj vine a decir #NiUnaMenos basta de violencia flor,1,0,opinion
509,2017-03-14 23:23:07,"8,42E+31",@camilahabana,️️️️flor,,,ahora soy violenta cuidado #niunamenos,6,25,opinion
510,2017-03-14 23:21:56,"8,42E+31",@cueva_misterio,CuevaDelMisterio,,,Así andamos por aquí: Las iglesias promoviendo el feminicidio y una absoluta intolerancia. Será que se dieron cuenta que es buen negocio?,1,0,opinion
511,2017-03-14 23:21:42,"8,42E+30",@DiversosNP,#DiversosNoPerversos,,,"#NiUnaMenos fue el lema que unió a mujeres de América Latina y el mundo el pasado 08 de marzo.
Marzo se escribe con M de Mujer
 @RnvActivafm",1,1,opinion
512,2017-03-14 23:20:04,"8,42E+31",@mononaledi,Mono Astral,,,Les recuerdo a las #feminazis de #NiUnaMenos que ya tuvimos #matriarcado y como no funciono inventaron los celos creando asi el #patriarcado,0,0,opinion
513,2017-03-14 23:19:55,"8,42E+31",@equiporojo233,Belén,,,Después seguro sos la primera en campaña #NiUnaMenos no? 7 años debes tener para hablar asi,0,0,opinion
514,2017-03-14 23:15:13,"8,42E+31",@CineMujeresHues,CineMujeresHuesca,,,"Si estás en #Huesca no puedes faltar a la Concentración #16M En repulsa brutal #feminicidio #Guatemala
#GuatemalaDeLuto #NoFueUnAccidente",7,3,opinion
515,2017-03-14 23:10:00,"8,42E+30",@SoyBuhola,Buholá,,,#Futbol Arquero brasileño condenado por feminicidio volverá a las canchas,0,0,opinion
516,2017-03-14 23:08:52,"8,42E+31",@VeroGabrielaOK,Veronica,,,@MoskitaMuertaOk #NiUnaMenos a la mierda. Con los comentarios que hay aca,0,2,opinion
517,2017-03-14 23:04:56,"8,42E+31",@Jotaner_,José Renato,,,#NiUnaMenos jaja,0,0,opinion
518,2017-03-14 23:04:48,"8,42E+30",@VamosNegrita,Stephanie,,,"#NiUnaMenos #Guatemala 
'Vengan a violarnos ahora delante de todos'",0,0,opinion
519,2017-03-14 23:00:32,"8,42E+29",@solidaridadEH,Pakito Arriaran,,,"Crece presión por #justicia para víctimas de incendio en #Guatemala
#NiUnaMenos #14Mar #JuntasEsMejor",1,0,opinion
520,2017-03-14 22:57:25,"8,42E+31",@mononaledi,Mono Astral,,,"Ceder el asiento del colectivo a una embarazada, a una anciana o a una niña es machista #NiUnaMenos. @insumisiones",0,0,opinion
