id,created_at,tweet_id,username,fullname,followers,location,text,retweet_count,favorite_count,clasificacion
4155,2017-04-13 5:28:18,"8,52E+31",@AdorableDemonio,Adorable Demonio,,,"Uno es un felino 

La otra es una gata que revive después del feminicidio",4,1,opinion
4156,2017-04-13 5:27:48,"8,52E+31",@LaRanaMemes,El Sapito,,,"#niunamenos es movimiento político enmascarado en el feminismo, q usa a las mujeres para implementar la agenda de izquierda moderna.",0,0,opinion
4157,2017-04-13 5:23:14,"8,52E+30",@LilliamArguello,Lilly ♥️Tacos,,,Aquí solo decis lo que yo hago! Por qué no decis que no me dejas salir y que me lastimas cuando me duermo? @PoliciaNi AYUDA #NiUnaMenos,1,2,opinion
4158,2017-04-13 5:22:12,"8,52E+31",@BelemSofia,S o f í a 🌹,,,Que horrible es bajar del bondi y caminar lo mas rapido que se pueda para llegar bien a casa. Un espanto a todas horas #NiUnaMenos,0,1,opinion
4159,2017-04-13 5:22:07,"8,52E+31",@NathanielMull3r,pela,,,#niunamenos #fuerzarenata,0,2,activismo
4160,2017-04-13 5:19:30,"8,52E+31",@NoFueMagia3,#NoFueMagia,,,#NiUnaMenos #Basta,0,1,activismo
4161,2017-04-13 5:19:26,"8,52E+31",@andrea_cru,Miss Cru,,,Hay un observatorio de feminicidio que hace la Defensoria si no me equivoco. Podemos juntarnos y conversar. Conozco a una idea similar de BO,0,0,opinion
4162,2017-04-13 5:18:12,"8,52E+30",@dhanysilva,〽️DANIEL ⚡️∆ℓωαуѕ,,,@delfinagomeza soy hombre y yo sufri de un feminicidio pero gracias a dios sobrevivi! gracias al santo patrono de macuspana!,0,0,opinion
4163,2017-04-13 5:12:29,"8,52E+31",@Nuevaconeta_fm,FM NUEVA CONETA,,,"NUEVA AUSENCIA DEL ESTADO SE CONVIERTE EN OTRO FEMICIDIO EN TUCUMAN.....
EL ESTADO NO LE BRINDÓ LA CONTENCIÓN NECESARIA.",0,0,reporte
4164,2017-04-13 5:09:58,"8,52E+31",@AlienLyra,♒Alien Lyra ♐️,,,"<3 AMO ESSA @izafernando
#NiUnaMenos Nem um centimilímetro a menos,por direitos iguais até na ocupação de espaço privado no ônibus <3",0,1,opinion
4165,2017-04-13 5:09:24,"8,52E+31",@iduvina,Iduvina 🐕,,,La Corte Suprema de Justicia debe revisar las actuaciones de la sala de Femicidio que solo sirve a intereses de las mafias.,51,69,opinion
4166,2017-04-13 5:07:02,"8,52E+31",@CatinaConteT,Mis Cicatrices,,,NO LO PERMITAS #NoALaViolenciaDeGenero #NiUnaMenos #YaBasta,2,5,activismo
4167,2017-04-13 5:04:59,"8,52E+31",@CatinaConteT,Mis Cicatrices,,,#NoALaViolenciaDeGenero #NiUnaMenos #YaBasta denuncia a tu maltratador,6,10,activismo
4168,2017-04-13 5:03:33,"8,52E+31",@notipubshow,NOTIPUB SHOW,,,"Moria Casán, en contra de que se muestren las marchas del #NiUnaMenos",0,0,opinion
4169,2017-04-13 5:02:44,"8,52E+31",@so_ferrari_CARP,So Ferrari 😆 🏆 📺,,,Exacto.Es una cuestión de codigos.De no pasar los limites del respeto.O solo nos respetamos entre nosotras en el #NiUnaMenos?,0,0,opinion
4170,2017-04-13 5:02:36,"8,52E+31",@ChamiBejaN,HijosNuestrosMoriran,,,"Otra mujer fue asesinada hoy, en colina campestre... Esto no va a parar hasta que la justicia se haga notar! #NiUnaMenos #TodosSomosPaola",0,1,reporte
4171,2017-04-13 5:02:28,"8,52E+31",@canepre,Dolores Delgado,,,Feminicidio 27: A Noemí Vergara la encontraron desmembrada y calcinada en Huaquechula,0,0,reporte
4172,2017-04-13 5:02:04,"8,52E+31",@paumansilla42_,Paau,,,No es exagerado cuando hablamos de que #VivasNosQueremos !!!,1,0,opinion
4173,2017-04-13 5:01:34,"8,52E+31",@LluviaKaotika,Antibabosos . ♀ 🔪,,,Femicidio adolescente: mataron a Ornella en Tucumán via @cosecharoja,0,0,reporte
4174,2017-04-13 5:01:06,"8,52E+31",@jesmonkeys,j e s s i c a ♛,,,Me voy a dormir. #VivasNosQueremos,0,0,opinion
4176,2017-04-13 5:00:01,"8,52E+31",@perfilcom,Perfil.com,,,#LoMásVisto | La polémica opinión de Moria Casán sobre las marchas de #NiUnaMenos,2,6,opinion
4177,2017-04-13 4:59:26,"8,52E+29",@ANGELVI_Argenta,Angela Sartore,,,#NiUnaMenos #DondeEstaAraceli Once días sin Araceli vía @cosecharoja,0,0,
4178,2017-04-13 4:57:50,"8,52E+31",@Pedrogalindo94,Pedro Galindo,,,"El problema no es el largo de las polleras, sino lo hueca que está tu cabeza, machote. #niunamenos",0,0,opinion
4179,2017-04-13 4:57:41,"8,52E+31",@candeladelsart,Candela,,,Nuevo femicidio en Tucumán | Página12 vía @Pagina12,0,0,reporte
4180,2017-04-13 4:57:19,"8,52E+31",@xxltraviolencxx,mili sansostri 🥑,,,La diferencia entre un asesinato común y un femicidio es el propósito. Si una mujer muere porque le quisieron robar no es femicidio.,9,14,opinion
4181,2017-04-13 4:55:30,"8,52E+30",@marcela_quilmes,#PorotaEsCorrupcion,,,"Garavano cuestionó ""el machismo"" de los jueces tras el femicidio de Micaela",0,0,opinion
4182,2017-04-13 4:54:32,"8,52E+31",@_lolii14_,Lolii ⚽,,,#NiUnaMenos,0,0,activismo
4183,2017-04-13 4:54:14,"8,52E+31",@paopic,PP,,,"Tiara Camila Amoroso desapareció hoy 12/4 en Palermo. 
Por favor difundir. 
#AlertaSolidario #NiUnaMenos 
154 426 0872",0,0,
4184,2017-04-13 4:53:24,"8,52E+31",@ASINCO1,ASINCO,,,"Feminicidio, un flagelo que no para vía @elespectador",0,0,opinion
4185,2017-04-13 4:49:24,"8,52E+31",@MajoNews1,María José Ramírez,,,Otro feminicidio conmueve a Argentina: mujeres marcharán como protesta vía @telocuentonews,0,0,reporte
4186,2017-04-13 4:49:03,"8,52E+31",@berniuliana,Berni,,,Los de La Nación siguen diciendole homicidio a un femicidio y encima me bloquearon los comentarios,0,1,opinion
4187,2017-04-13 4:48:36,"8,52E+31",@Gloria_3014,Gloria Rodríguez,,,Juicio político y destitución al juez Carlos Rossi #micaela #niunamenos - ¡Firma la petición! vía @ChangeorgLatino,0,0,activismo
4188,2017-04-13 4:48:05,"8,52E+31",@ximecisneros2,ximena cisneros,,,"Ver cosas asi me dan ganas de llorar, cuanta tristeza. No se puede vivir así #NiUnaMenos",0,0,opinion
4189,2017-04-13 4:45:47,"8,52E+31",@bairespost,Buenos Aires Post,,,El femicidio que suma un sospechoso,0,0,reporte
4190,2017-04-13 4:45:29,"8,52E+30",@bspurpose,-,,,me cruze a una compañera y dijo que estaba extrañando la escuela tuve que cometer un femicidio,0,0,opinion
4191,2017-04-13 4:45:23,"8,52E+31",@Clasabel,Claudia Isabel Llano,,,Comunicado de Prensa de la RED DE MUJERES UNETE ante la Ola de Feminicidio que estamos viviendo las Mujeres en la Sociedad Colombiana,0,0,activismo
4192,2017-04-13 4:43:26,"8,52E+31",@monicar0812,Monica Rojas,,,"""Acaso la chica lo denunció por violación. Es una moda lo de NiUnaMenos"" - sin comentarios",0,0,opinion
4193,2017-04-13 4:43:10,"8,52E+31",@Clasabel,Claudia Isabel Llano,,,La RED DE MUJERES UNETE SE pronunció ante la OLA DE Feminicidio OCURRIDOS EN EL PAÍS Y EL MUNDO . #niunamas #nomasfeminicidio @Clasabel,0,0,activismo
4194,2017-04-13 4:40:41,"8,52E+31",@DiarioPresente,Diario Presente,,,"Condenado por feminicidio, lo liberan y luego asesinó a tiros a su nueva pareja | #Colombia",1,2,reporte
4195,2017-04-13 4:40:28,"8,52E+30",@pachibanega,Patricia Banega,,,"basta de hipocrecia,señores representantes de la justicia nacional,vivas las queremos! #NiUnaMenos #VivasLasQueremos",0,0,activismo
4196,2017-04-13 4:38:29,"8,52E+31",@danielacm_08,Daniela Cipagauta,,,¿Qué esperamos? ¿Que termine igual que las otras mujeres? Y después llenamos las redes con imágenes y post de #NiUnaMenos o #TodasSomos...,0,0,opinion
4197,2017-04-13 4:37:18,"8,52E+31",@noticiaspiura30,Noticias Piura 3.0,,,"[#MUNDO]: #NiUnaMenos a través de las redes sociales, se viene viralizando los versos de Miss Bolivia, seudónimo...",0,0,opinion
4198,2017-04-13 4:35:54,"8,52E+31",@nes38_nestor,EL ARRANQUE 90.7FM,,,Los horribles comentarios en Twitter en torno al femicidio de Micaela Garcia,0,0,opinion
4199,2017-04-13 4:33:59,"8,52E+31",@Zurdatoxica_,Burbuja tóxica,,,Femicidio adolescente: mataron a Ornella en Tucumán,0,1,reporte
4200,2017-04-13 4:33:35,"8,52E+31",@noepadilla14,Noelia Padilla,,,"Ni una menos pide la sociedad, la mujer se debe valorarrrr , por favor que esto acabe de verdad! #NiUnaMenos ..",0,0,activismo
4201,2017-04-13 4:33:18,"8,52E+31",@EnriqueAguilarJ,Enrique Aguilar,,,"Retweeted Alfredo Montero (@AlfredoManu7):

La falta de respeto hacia una mujer, dónde quedó #Niunamenos?......",0,0,opinion
4202,2017-04-13 4:32:43,"8,52E+31",@nachomallco_,Ignacio ⊕,,,"Acuérdense que siempre se puede ser más tarado, sobre todo cuando usas la palabra femicidio, eso sobrepasa los límites",0,1,opinion
4203,2017-04-13 4:32:19,"8,52E+31",@PabloPilona,Pablo Piloña,,,"Pero la simple lógica indica que en un juzgado especializado en femicidio, encontrarían el sin sentido de conocer casos de corrupción.",0,0,opinion
4204,2017-04-13 4:31:32,"8,52E+30",@BelenEgues,Belén Egües,,,#vivasnosqueremos,0,1,activismo
4205,2017-04-13 4:27:07,"8,52E+31",@JaimJue,sergio juejati,,,Juicio político y destitución al juez Carlos Rossi #micaela #niunamenos - ¡Firmá la Petición! vía @ChangeorgAR,0,0,activismo
4206,2017-04-13 4:26:31,"8,52E+31",@PabloPilona,Pablo Piloña,,,"Y eso hace pensar que hay una agenda oculta en el OJ, específicamente para la Sala Contra el Femicidio.",0,1,opinion
4207,2017-04-13 4:25:14,"8,52E+31",@themountainwith,Aleph Gámez 🦇 🕷 🦇,,,"Con ganas de ponerlos frente a una familia que ha perdido a alguien por feminicidio: ""A ver, diles cuanto no importa""",0,1,opinion
4208,2017-04-13 4:23:23,"8,52E+31",@informosaexpres,formosaexpres,,,"Amigos y familiares de Dominga Maidana, víctima de femicidio organizan un encuentro comunal",0,0,reporte
4209,2017-04-13 4:21:01,"8,52E+30",@F_Loboss,El chapo,,,Y dsp anda con el #NiUnaMenos,0,11,opinion
4210,2017-04-13 4:19:42,"8,52E+31",@MarcelaErcia,MARCELA PEREZ PAZ,,,"Éste es el jefe de Wagner, también acusado por el femicidio de Micaela vía @minutounocom",0,0,reporte
4211,2017-04-13 4:19:12,"8,52E+31",@TriniiLaborde,Trini,,,#NiUnaMenos,0,2,activismo
4212,2017-04-13 4:18:34,"8,52E+31",@Catalinawuille1,Catito !‏,,,Lo mejor que leí. #NiUnaMenos.,0,0,opinion
4213,2017-04-13 4:18:05,"8,52E+31",@JulietArizaga,👑,,,"Espero que todos puedan leerlo. ""Pude ser yo. Pudiste ser vos. #NiUnaMenos""",0,0,opinion
4214,2017-04-13 4:15:49,"8,52E+31",@xhunes,xhunes,,,Se deben empatar código penal nacional con el código penal Estatal para la calificación de lo que es un feminicidio o no: MarhaAliciaArreola,1,0,opinion
4215,2017-04-13 4:15:22,"8,52E+31",@Macaverdelata,Maca Sierra,,,"vi en Gualeguaychú 1 papel en una columna, con la descripcion cdo aun buscaban a Micaela, que tristeza, que dolor, cuanta bronca #niUnaMenos",1,1,opinion
4216,2017-04-13 4:14:58,"8,52E+31",@DIANA2011A,MELISSA ♪∆₪ ☦⇧,,,"Feminicidio, un flagelo que no para",0,0,opinion
4217,2017-04-13 4:14:38,"8,52E+31",@rickygamboac12,Ricky Cigarán,,,"#NiUnaMenos busca salvar vidas, ustedes buscan arruinarlas desde su inicio.",0,0,opinion
4218,2017-04-13 4:13:49,"8,52E+31",@PabloPilona,Pablo Piloña,,,¿Y habrá ya algún reclamo por parte de las organizaciones que han impulsado la lucha contra el femicidio? Es lo que lógicamente se esperaría,0,1,opinion
4219,2017-04-13 4:12:51,"8,52E+31",@MflorcitahhR,Flore ♡,,,#NiUnaMenos vamos,0,0,activismo
4220,2017-04-13 4:12:34,"8,52E+31",@UnaKathy,Katherine,,,"En estos días de dolor por las que se nos van, debemos reforzar el pacto de sororidad entre las que quedamos #NiUnaMenos",0,0,opinion
4221,2017-04-13 4:12:13,"8,52E+31",@culiaoQ,kevinfenoglio,,,No puede llamarse hombre alguien que te levantas la mano a una mujer!!! #NiUnaMenos,0,0,opinion
4222,2017-04-13 4:10:29,"8,52E+31",@miguelus,Пiguε ▶,,,#Mexico #NiUnaMenos,0,0,activismo
4223,2017-04-13 4:10:19,"8,52E+31",@Yaye_Central,Yɑyҽ✿ 1889,,,#NiUnaMenos basta de femicidios...,0,0,activismo
4224,2017-04-13 4:09:00,"8,52E+31",@justiciaamarian,JusticiaparaMariano,,,#NiUnaMenos #JUSTICIA,1,0,activismo
4225,2017-04-13 4:08:36,"8,52E+31",@Vivi_KoRny,LADO B Producciones,,,"#Noticias: #Garbage apoya la causa #NiUnaMenos, expresó su indignación por el #CasoMicaela @garbage",0,0,opinion
4226,2017-04-13 4:07:12,"8,52E+30",@SonrisadeLe,She is a queen 👑,,,"Cada vez son más, basta de muertes #NiUnaMenos",0,0,activismo
4227,2017-04-13 4:06:55,"8,52E+31",@AndreMonicco,Christ Monicco,,,"La mujer es inicio y fin de la vida,la historia y todo lo concerniente al planeta, así de importante es,duela a quien le duela. #NiUnaMenos",0,1,opinion
4228,2017-04-13 4:05:32,"8,52E+31",@SANLAZO,Dirty Boy,,,#NiUnaMenos,0,1,activismo
4229,2017-04-13 4:05:25,"8,52E+31",@maruquilici,Maria Quilici,,,#BastaDeFemicidios #NiUnaMenos #VivasNosQueremos,0,1,activismo
4230,2017-04-13 4:05:13,"8,52E+31",@adrianmarino,Adrián Marino,,,#ahora Buscan a #Araceli #Fulles #desaparecida en #VillaBallester #NiUnaMenos #BsAs,0,0,
4231,2017-04-13 4:04:59,"8,52E+30",@MileAmweg,Milena ❥,,,“Al varón machista le da mucho miedo la mujer que crece y reclama por sus derechos” Eva Giberti #VivasNosQueremos,1,2,opinion
4232,2017-04-13 4:04:55,"8,52E+31",@avarsi07,🔴 ⚪ ⚫,,,"Lorena no me hagas cometer flun femicidio, SON URUGUAYOS CHEE",1,0,opinion
4233,2017-04-13 4:04:40,"8,52E+31",@camucha4,cami,,,"Compartan esta foto por favor !! 
Otra más no !! Tiene 14 años !!
contacto de la mamá sale en la foto 
#NiUnaMenos",2142,350,
4234,2017-04-13 4:03:22,"8,52E+31",@carlatrob,Carla Trobbiani,,,"Éste es el jefe de Wagner, también acusado por el femicidio de Micaela",0,0,reporte
4235,2017-04-13 4:03:04,"8,52E+31",@carlatrob,Carla Trobbiani,,,Suspenden a la funcionaria que se había burlado del femicidio de Micaela,0,0,opinion
4236,2017-04-13 4:02:26,"8,52E+31",@ManuelNHussein,Manuel N Hussein,,,[VIDEO] Marcharon en Salta para pedir justicia por el femicidio de Ornella en Tucumán,0,0,activismo
4237,2017-04-13 4:01:46,"8,52E+31",@Alacontra,Alacontra,,,Fue por los comentarios negacionistas del feminicidio de Claudia.,0,1,opinion
4238,2017-04-13 4:01:38,"8,52E+31",@RociioRetamale2,✘✘✘,,,Se esta volviendo comun y de todos los dias el q desaparezcan chicas! Hasta donde estamos llegando con la sociedad! #VivasNosQueremos,0,0,opinion
4239,2017-04-13 4:01:31,"8,52E+31",@freddyv96253307,freddy velasquez,,,#TodasSomosClaudia #NiUnaMenos Exijimos una Fiscalia Especializada para violencia contra muj... vía @ChangeorgLatino,0,0,activismo
4240,2017-04-13 4:01:06,"8,52E+31",@notuseyourname,çale̶,,,ENCONTRARON MUERTA A MICAELA #NiUnaMenos vía @YouTube,0,0,reporte
4241,2017-04-13 4:00:51,"8,52E+31",@CesarPerren,Cesar Perren,,,Juicio político y destitución al juez Carlos Rossi #micaela #niunamenos - ¡Firmá la Petición! vía @ChangeorgAR,0,0,activismo
4242,2017-04-13 4:00:02,"8,52E+31",@lacapital,La Capital - Rosario,,,#NiUnaMenos Multitudinaria marcha en #Rosario en reclamo de justicia y políticas contra el femicidio,16,28,activismo
4243,2017-04-13 3:59:18,"8,52E+31",@LudmilaHaimur,Ludmi con D,,,No puedo creer como es posible que cada 18 horas haya un nuevo femicidio. #NiUnaMenos,2,1,opinion
4244,2017-04-13 3:58:41,"8,52E+31",@trurin,Claudia Trujillo R,,,"#24A en todo el País, participa, súmate, organiza pero levanta la voz #VivasNosQueremos",0,3,activismo
4245,2017-04-13 3:57:55,"8,52E+31",@diaz_luuchi,luchidi ❣,,,"Cldo, cada vez somos menos, se va al carajo el femicidio",1,0,opinion
4246,2017-04-13 3:57:25,"8,52E+31",@_merrymaker,Hydrangea,,,"Y cuando dijo que se dejaran de joder con el femicidio, que siempre hubo crímenes pasionales y nadie decía nada?",0,2,opinion
4247,2017-04-13 3:57:15,"8,52E+31",@cintiman,Cinti 🕉,,,Micaela un ser de LUZ #JusticiaPorMicaela seguimos luchando!!! #NiUnaMenos,0,0,activismo
4248,2017-04-13 3:54:11,"8,52E+30",@igncktz,Ignacio Katz,,,#NiUnaMenos,0,1,activismo
4249,2017-04-13 3:53:33,"8,52E+31",@RFP_ok,FRANCO®,,,Atacan todo el tiempo... Justicia (femicidio) educación (Baradel) y economía (paros)... Nada es casualidad.,0,1,opinion
4250,2017-04-13 3:53:27,"8,52E+31",@Rochigomez12,Ro,,,#NiUnaMenos #VivasNosQueremos,1,1,activismo
4251,2017-04-13 3:52:11,"8,52E+31",@DiezPicaz,Pablo Oliva,,,"Lo procedente es evaluar desempeño de los tribunales de femicidio, para determinar si estan juzgado con perspectiva de gènero.",0,2,opinion
4252,2017-04-13 3:51:37,"8,52E+31",@Mismat6,M Isa Mat,,,"Consecuencias del machismo, violencia e injusticia en el mundo. #NiUnaMenos",0,0,opinion
4253,2017-04-13 3:51:24,"8,52E+31",@Cel3ra,Celina,,,Femicidio adolescente: mataron a Ornella en Tucumán vía @cosecharoja,0,0,reporte
4254,2017-04-13 3:50:05,"8,52E+31",@EtiquetadoYa,Etiquetado Ya,,,#NiUnaMenos #VivasNosQueremos,0,0,activismo
4255,2017-04-13 3:45:12,"8,52E+30",@CaamiiPee,Camiℓa,,,Ahora los medios desvían la gravedad del femicidio de Ornella haciendo énfasis en que estaba embarazada de seis semanas. (Can ta do),0,0,opinion
4256,2017-04-13 3:44:43,"8,52E+31",@AleRamirezMarin,Alejandra Ramírez M,,,"Cómo revictimizamos a las mujeres a cambio de clics #TodasSomosClaudia #NiUnaMenos
 vía @vicecol",0,0,opinion
4257,2017-04-13 3:43:52,"8,52E+31",@MiliLpda_,milagros,,,"Otras dos vidas que se fueron, Ornella no estaba sola, en su vientre crecía otra vida, cuantas más???? #NiUnaMenos basta!!!!!",3,3,reporte
4258,2017-04-13 3:42:06,"8,52E+31",@primiciasyacom,PrimiciasYa.com 🌟,,,"Moria Casán, en contra de que se muestren las marchas del #NiUnaMenos",4,7,opinion
4259,2017-04-13 3:41:29,"8,52E+31",@Alil_lyl,Lilith,,,Estadísticas inventadas. Y el concepto de femicidio ni sabe lo que es. Aguantaa,0,0,opinion
4260,2017-04-13 3:40:45,"8,52E+31",@YanireCardenasB,Yanire Cárdenas,,,"Estas estadisticas estan en internet, publica la de violaciones, abortos forzados, feminicidio y reclusion niña de tus amigos FARC complice.",0,0,opinion
4261,2017-04-13 3:39:08,"8,52E+31",@Selphinia,Jessica LG,,,"“Quisiera tener cosas dulces que escribir, pero tengo que decidir y me decido por la rabia”. #NiUnaMenos",0,0,opinion
4262,2017-04-13 3:39:00,"8,52E+31",@poxagiih,gi,,,"Destino das nossa,violência apavora,uma morte por hora feminicídio",0,0,opinion
4263,2017-04-13 3:38:33,"8,52E+31",@OccuWorld,OccuWorld ❌,,,Argentina. Ni una menos: Segundo femicidio en dos meses en Tucumán,0,0,reporte
4264,2017-04-13 3:38:08,"8,52E+31",@gustavo1422,Gustavo Velardez,,,Cómo podemos ver y solucionar el verdadero problema si todavía tenemos mucha gente que piensa de esta forma? #NiUnaMenos #JusticiaPorOrnella,0,0,opinion
4265,2017-04-13 3:36:52,"8,52E+31",@aniluna_,Ani 🌼,,,Hoy por vos digo #NiUnaMenos porque no hay dolor más grande que perderte. Brilla siempre hermana,14,16,opinion
4266,2017-04-13 3:36:14,"8,52E+31",@samuelg2012,samuel garcia,,,Argentina. Ni una menos: Segundo femicidio en dos meses en Tucumán,0,0,reporte
4267,2017-04-13 3:36:10,"8,52E+31",@MssZ22,May,,,¿Porqué llegamos a esto? ¿Porqué debemos tener miedo hasta de ir a cursar? #NiUnaMenos #QuieroVivirSinMiedo,0,0,opinion
4268,2017-04-13 3:35:48,"8,52E+31",@pulzo,Pulzo,,,Policía debe muchas explicaciones sobre caso de feminicidio en Santafé,3,0,reporte
4269,2017-04-13 3:34:01,"8,52E+31",@katiazabala,Katia Zabala,,,No puede ser que tengamos que ir con miedo a cualquier lugar que vayamos por las que se fueron y por las que tienen que aparecer #NiUnaMenos,0,0,opinion
4270,2017-04-13 3:33:17,"8,52E+31",@Martinezmarive,Mariela Martínez,,,#Femicidio Piden #perpetua por el #crimen de #Romina #Cisterna vía @lavozcomar,2,1,reporte
4271,2017-04-13 3:32:25,"8,52E+31",@acetabulariax,Σoφíα,,,en argentina hay un femicidio cada 30 horas,0,0,opinion
4272,2017-04-13 3:32:01,"8,52E+31",@Beelu_Giimenez,Belen Gimenez ♡,,,Femicidio adolescente: mataron a Ornella en Tucumán,0,0,reporte
4273,2017-04-13 3:32:00,"8,52E+31",@david_belgrano,Manaos Man ⚓,,,"Van a la marcha de #NiUnaMenos y al tetazo queman autos, rompen vidrieras y golpean policías pero ojo le decís algún chiste y sos un opresor",0,2,opinion
4274,2017-04-13 3:31:25,"8,52E+31",@luises1718,Achucarro,,,Busquemos todos a Tiara #NiUnaMenos #TiaraAmoroso desaparecido el 12/4/17 por l Zona de Palermo difundan!!!,3,0,
4275,2017-04-13 3:30:51,"8,52E+31",@LoanaVillalba2,Loli 👑,,,#NiUnaMenos,3,3,activismo
4276,2017-04-13 3:30:22,"8,52E+31",@noranor2014,Carnalitadelmundo,,,@CarlosGonzlezS5 @TFeminista_ @feminicidio @Miguel__Lorente @EmiliCortavitar @AbelOrtiz7,3,2,opinion
4277,2017-04-13 3:30:01,"8,52E+31",@BluMedellin,BluRadio Medellín,,,Imputan cargos de homicidio agravado a hombre por feminicidio en Medellín,0,1,reporte
4278,2017-04-13 3:29:37,"8,52E+31",@RicardoJose33,Me dicen Richi,,,"Para ver si dejamos atrás ese pensamiento retrograda de ""Si no es mía no es de nadie"" #NiUnaMenos",0,0,opinion
4279,2017-04-13 3:28:43,"8,52E+31",@NE_LaMatanza,NE La Matanza,,,"#Micaela #vive en #todos y #todas
#NiUnaMenos
#VivasNosQueremos @ Plaza de Mayo",0,0,activismo
4280,2017-04-13 3:28:24,"8,52E+31",@marantoniaserna,María Antonia Serna,,,"La doble moral Colombiana: #NiUnaMenos , pero se incentiva la violencia contra la mujer ¡Ni tendencias políticas lo justifican! @EEopinion",6,3,opinion
4281,2017-04-13 3:27:32,"8,52E+30",@mis2centavos,Javier Smaldone,,,"#NiUnaMenos, versión venezolana.",5,6,opinion
4282,2017-04-13 3:27:14,"8,52E+31",@Almiyaaa,Alma ♥,,,y piel de gallina #niunamenos,0,0,opinion
4283,2017-04-13 3:26:54,"8,52E+31",@ssofiamicaela,S♡fía,,,#NiUnaMenos,0,0,activismo
4284,2017-04-13 3:25:46,"8,52E+31",@AvoledoDiana,🍀Diana 🍀,,,"No puedo creer todas las chicas que están asesinando, y las que están desaparecidas. Que gente de mierda que hay en este país.
#NiUnaMenos",0,0,opinion
4285,2017-04-13 3:25:43,"8,52E+31",@Fridaguerrera,FridaGuerrera,,,"Quita Edomex seguridad a Carmen Zamora, sobreviviente de feminicidio #ApoyoCarmenZamora",21,5,
4286,2017-04-13 3:24:11,"8,52E+31",@willicom2000,Leandro Ariel,,,Che #NiUnaMenos no debería pronunciarse al respecto??? O la violencia de género tiene bandera política???,1,0,opinion
4287,2017-04-13 3:24:06,"8,52E+31",@ideasgenerales,#SegundaRepública,,,y lo pongo como ejemplo..porque tendría que reclamarles todas las muertes y violciones que se sucedieron desde que empezaron Uds. #idiotas!,0,0,opinion
4288,2017-04-13 3:22:56,"8,52E+30",@ideasgenerales,#SegundaRepública,,,@NiUnaMenos_ soy #mujer y bien #mujer... adoro ser #mujer... pero jamás fuí a una marcha y no me arrepiento... esto me da la razón.,0,0,opinion
4289,2017-04-13 3:22:47,"8,52E+31",@minombreaye,✌Muñoz ✌,,,"Vergüenza,dsp son las primeras en estar en la marchas de NiUnaMenos,ni ustedes mismas se hacen respetar pibas con las cosas que hacen.",13,3,opinion
4290,2017-04-13 3:22:46,"8,52E+31",@angiestefy,Angie Stefany López,,,"#NiUnaMenos la mínima actitud grotesca; una mirada, una palabra, etc. debes estar alerta.",0,0,opinion
4291,2017-04-13 3:22:28,"8,52E+31",@thepreppy,Ana María Hernández,,,Ex pareja de #ClaudiaJohana tenía antecedentes penales por homicidio #feminicidio #Bogota #NiUnaMenos,0,0,reporte
4292,2017-04-13 3:21:59,"8,52E+31",@reynavip,graciela alegre,,,Femicidio adolescente: mataron a Ornella en Tucumán,0,0,reporte
4293,2017-04-13 3:21:41,"8,52E+31",@angeemi,@nG¡£,,,"justicia para Micaela, Ornella y que aparezca con vida Araceli por dios basta #NiUnaMenos",0,0,activismo
4294,2017-04-13 3:21:30,"8,52E+31",@ideasgenerales,#SegundaRepública,,,@NiUnaMenos_ desde que empezaron Uds. se incrementó la violencia sobre las #mujeres ¿eso no les dice nada? ¿causas de esa violencia no hay?,0,0,opinion
4295,2017-04-13 3:21:26,"8,52E+31",@PumaAwki,Puma Awki,,,"“Quisiera tener cosas dulces que escribir, pero tengo que decidir y me decido por la rabia”.
#NiUnaMenos",0,0,opinion
4296,2017-04-13 3:21:06,"8,52E+31",@chalocervant,Gonzalo Cervantes,,,"Abr 12, 7:52 pm - Presunto agresor de Paola Noreña no aceptó cargos por feminicidio - La FM",0,0,
4297,2017-04-13 3:21:00,"8,52E+31",@lacapital,La Capital - Rosario,,,#NiUnaMenos Hallaron muerta a la adolescente de 15 años que estaba desaparecida en #Tucumán,11,7,reporte
4298,2017-04-13 3:20:43,"8,52E+30",@Carito_barrero,Carola Barrero R,,,Xq mostrar un feminicidio como más grave q otro homicidio? Eso no sería discriminación positiva?,0,0,opinion
4299,2017-04-13 3:19:54,"8,52E+31",@beluoliveraok,Brenda belén 🍒,,,DIOS MIO!!!!! Esto ya me da terror!! compartan desapareció ayer #niunamenos #TodosSomosMicaela,2,0,
4300,2017-04-13 3:19:48,"8,52E+31",@NoticiasSDC,Noticias Calama,,,(VÍDEO) #Antofagasta - Se realizó la reconstitución de escena del femicidio de la joven madre Lorena Carrasco -...,0,0,reporte
4301,2017-04-13 3:19:47,"8,52E+31",@AnaRodr05511709,Ana Rodriguez,,,Después andan con carteles de# NiUnaMenos y defienden a un maltratador #Pablo azcoooo gente de mierda,0,0,opinion
4302,2017-04-13 3:19:37,"8,52E+31",@paula_cainzos,pauca,,,#NiUnaMenos 15 años tenia Ornella,0,0,reporte
4303,2017-04-13 3:19:17,"8,52E+31",@gcilintano,Gabriela Cilintano,,,Sí por #Niunamenos.Por todas las que han muerto por la mano de un hombre q les arrebató la vida,0,1,opinion
